Prod_link,Images,name,Prod_tags,Prod_desc,Prod_warranty,Prod_size,Prod_usps,Prod_spec,Prod_specinpoint,Prod_Tech_Specification
https://www.centuryply.com/century-pvc-boards-and-sheets/century-pvc-neo,https://www.centuryply.com//centuryproduct/neo-explore-img.jpg,CENTURY PVC NEO,100% Termite and Waterproof  Affordable,"CENTURY NEO PVC is easy to install, minimal maintenance, affordable, and comes in completely calibrated and can be used directly. It is widely used due to its cost-effective competitive prices and its desirable qualities. CENTURY NEO PVC sheet are Eco-friendly, Waterproof and are Termite and Borer Proof. This makes them the best for bathrooms, kitchens, toilets, back liner etc. However, they also look excellent in the house ceilings and walls. You can choose CENTURY Select PVC Sheet for designing durable and unique furniture, ceiling, walls, and other options. It is 100% Waterproof & Termite Proof.",5 Years,6 mm 8 mm 12 mm 15 mm 18 mm,"100% Termite and Borer Proof   , 100% Waterproof , Fire Retardant ",We provide ideal solutions for personal and office spaces using indigenous technology that gives your furniture a distinctive edge in terms of craft and endurance.,"Minimal Maintenance , Lightweight And Strong , Easy to clean , Stain resistant , Completely calibrated and can be used directly , 100% Recyclable ","Description	PVC Boards , Thickness (mm) 4, 6, 8, 12, 15 & 18 , Length (feet)8 , Width (Feet)4"
