Prod_link,Images,name,Prod_tags,Prod_desc,Prod_warranty,Prod_size,Prod_usps,Prod_spec,Prod_specinpoint,Prod_Tech_Specification
https://www.centuryply.com/plywood/sainik-mr,"https://www.centuryply.com//centuryproduct/sainik-mr.jpg , https://www.centuryply.com//centuryproduct/Product-feature-sainik-mr.jpg",SAINIK MR,WATER RESISTANT AFFORDABLE,"Sainik MR is a water resistant plywood from the house of CenturyPly and is the only water resistant ply in this plywood price range. This affordable grade plywood is bend-resistant and weather-resistant, making it dimensionally stable and swell proof. Sainik MR is Borer and Termite proof and comes with a 5 year warranty.",5 Years Warranty,4 mm 6 mm 8 mm 12 mm 15 mm 16 mm 18 mm,"Chemically Treated for Borer and Termite Proof , Bonded with Melamine Fortified Urea Formaldehyde Synthetic Adhesive , CenturyPromise App - Protection From Duplicate Plywood , High Resistance to All Climatic Conditions",We provide ideal solutions for personal and office spaces using indigenous technology that gives your furniture a distinctive edge in terms of craft and endurance.,"Borer And Termite Proof , 5 Years Warranty , CenturyPromise QR code enabled","Thickness available in (mm)All thickness , Dimensions available in (mm x mm) Max. 2440 x 1220 , Moisture Content (%)10 - 14 , Adhesion of PliesExcellent , Specific Gravity> 0.50 , Water Absorption (%)< 5 , Screw holding strength (Kg)> 165 , Nail holding strength (Kg)> 75 , Static Bending Strength (N/mm2) Modulus of rupture (MOR):Along the grain: >35Across the grain: >20Modulus of elasticity (MOE):Along the grain: >4000Across the grain: >2000"
