Prod_link,Images,name,Prod_tags,Prod_desc,Prod_warranty,Prod_size,Prod_usps,Prod_spec,Prod_specinpoint,Prod_Tech_Specification
https://www.centuryply.com/plywood/bond-710,"https://www.centuryply.com//centuryproduct/bond-710.jpg , https://www.centuryply.com//centuryproduct/Product-feature-bond-710.jpg",Bond 710,WATERPROOF Premium Economy,"Bond 710 is a premium Boiling Water Proof Marine Grade plywood from CenturyPly and  it is completely waterproof in nature. Made with pre-pressing which gives it enhanced durability and longer life, it has more number of plies for added strength. It is Borer & Termite proof, protecting your interiors from untimely decaying. Bond 710 comes with a 15 year warranty.",15 Years Warranty,4 mm 6 mm 9 mm 12 mm 16 mm 19 mm 25 mm,"Virokill Technology - Kills 99.9% Viruses , BWP Marine Grade Plywood , CenturyPromise App - Protection From Duplicate Plywood , 15 Years of Warranty , Core Composed- No Gaps or Overlaps , Quadra Press Technology for No Delamination , Glue Line Protection (GLP), Patent Technology Wherein Each Layer Is Treated For 100% Protection For Borer And Termite",We provide ideal solutions for personal and office spaces using indigenous technology that gives your furniture a distinctive edge in terms of craft and endurance.," Boiling Water Proof Grade , Borer & Termite Proof With 15 Years Warranty , Manufactured Using Quadra Press Technology , Virokill technology kills 99.99% viruses , CenturyPromise QR code enabled","Moisture Content (%) 7 - 10  , Adhesion of plies Excellent  , Specific Gravity > 0.65  , Screw holding strength (Kg) > 250  , Nail holding strength (Kg) > 150  , Water Absorption (%)) < 5  , Preservative Treatment Two Tier Treatment:1. Glue Line protection2. Finished panels are treated with ACC (Acid CopperchromeCompound)  , Static Bending Strength (N/mm2) Modulus of rupture (MOR):Along the grain: >50Across the grain: >40Modulus of elasticity (MOE):Along the grain: >5000Across the grain: >2500"
